Day,Source,Target,SNS Source,SNS Target
2020-11-06,4Chan__1,YouTube__12,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__47,4Chan,YouTube
2020-11-04,Gab__30,YouTube__15,Gab,YouTube
2020-11-04,4Chan__1,YouTube__43,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__43,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__61,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__61,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__39,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__61,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__39,4Chan,YouTube
2020-11-04,Gab__11,YouTube__15,Gab,YouTube
2020-11-04,4Chan__1,YouTube__21,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__26,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__61,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__39,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__61,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__10,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__39,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__61,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__39,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,Gab__30,YouTube__15,Gab,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,Gab__335,YouTube__1,Gab,YouTube
2020-11-05,Gab__55,YouTube__1,Gab,YouTube
2020-11-05,Gab__335,YouTube__1,Gab,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,Gab__335,YouTube__1,Gab,YouTube
2020-11-04,4Chan__1,YouTube__25,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__21,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,Gab__112,YouTube__1,Gab,YouTube
2020-11-05,Gab__335,YouTube__1,Gab,YouTube
2020-11-05,Gab__55,YouTube__1,Gab,YouTube
2020-11-05,Gab__55,YouTube__1,Gab,YouTube
2020-11-05,Gab__30,YouTube__1,Gab,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__17,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,Gab__30,YouTube__15,Gab,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,Gab__10,YouTube__13,Gab,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-06,Gab__55,YouTube__1,Gab,YouTube
2020-11-07,TG__139,YouTube__3,TG,YouTube
2020-11-07,TG__139,YouTube__3,TG,YouTube
2020-11-07,TG__139,YouTube__3,TG,YouTube
2020-11-07,TG__68,YouTube__3,TG,YouTube
2020-11-07,TG__68,YouTube__3,TG,YouTube
2020-11-07,TG__68,YouTube__3,TG,YouTube
2020-11-06,VK__9,YouTube__26,VK,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-06,VK__8,YouTube__26,VK,YouTube
2020-11-06,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-06,VK__9,YouTube__26,VK,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-06,TG__505,YouTube__1,TG,YouTube
2020-11-04,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,Gab__10,YouTube__1,Gab,YouTube
2020-11-05,TG__32,Gab__296,TG,Gab
2020-11-06,TG__145,Gab__335,TG,Gab
2020-11-07,TG__159,Gab__55,TG,Gab
2020-11-07,TG__159,Gab__55,TG,Gab
2020-11-07,TG__159,Gab__55,TG,Gab
2020-11-06,TG__73,Gab__335,TG,Gab
2020-11-06,4Chan__1,Gab__335,4Chan,Gab
2020-11-06,TG__338,Gab__335,TG,Gab
2020-11-07,Rumble__127,Rumble__127,Rumble,Rumble
2020-11-05,Rumble__127,Rumble__127,Rumble,Rumble
2020-11-06,Rumble__27,Rumble__27,Rumble,Rumble
2020-11-06,Rumble__27,Rumble__27,Rumble,Rumble
2020-11-05,Twitter__6,Twitter__6,Twitter,Twitter
2020-11-07,Twitter__4,Twitter__4,Twitter,Twitter
2020-11-07,Twitter__9,Twitter__9,Twitter,Twitter
2020-11-04,Twitter__2,Twitter__2,Twitter,Twitter
2020-11-05,Twitter__2,Twitter__10,Twitter,Twitter
2020-11-05,Twitter__2,Twitter__2,Twitter,Twitter
2020-11-05,Twitter__2,Twitter__10,Twitter,Twitter
2020-11-05,Twitter__2,Twitter__2,Twitter,Twitter
2020-11-06,Twitter__2,Twitter__18,Twitter,Twitter
2020-11-07,Twitter__2,Twitter__17,Twitter,Twitter
2020-11-07,Twitter__2,Twitter__10,Twitter,Twitter
2020-11-07,Twitter__2,Twitter__2,Twitter,Twitter
2020-11-07,Twitter__2,Twitter__2,Twitter,Twitter
2020-11-04,Twitter__8,Twitter__8,Twitter,Twitter
2020-11-05,TG__140,Twitter__3,TG,Twitter
2020-11-05,TG__218,Twitter__3,TG,Twitter
2020-11-05,TG__158,Twitter__3,TG,Twitter
2020-11-05,TG__222,Twitter__3,TG,Twitter
2020-11-04,TG__158,YouTube__3,TG,YouTube
2020-11-04,TG__72,YouTube__3,TG,YouTube
2020-11-07,TG__222,YouTube__10,TG,YouTube
2020-11-06,TG__222,YouTube__12,TG,YouTube
2020-11-06,TG__222,YouTube__31,TG,YouTube
2020-11-06,TG__222,YouTube__61,TG,YouTube
2020-11-06,TG__122,YouTube__12,TG,YouTube
2020-11-06,TG__122,YouTube__31,TG,YouTube
2020-11-06,TG__122,YouTube__61,TG,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,Gab__35,YouTube__1,Gab,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,Gab__55,YouTube__1,Gab,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,Gab__30,YouTube__1,Gab,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,Gab__93,YouTube__1,Gab,YouTube
2020-11-06,4Chan__1,YouTube__31,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__31,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__31,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__31,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__31,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__31,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__31,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__31,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__31,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__31,4Chan,YouTube
2020-11-06,Gab__10,YouTube__1,Gab,YouTube
2020-11-06,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-06,Gab__55,YouTube__1,Gab,YouTube
2020-11-06,Gab__335,YouTube__10,Gab,YouTube
2020-11-06,Gab__55,YouTube__10,Gab,YouTube
2020-11-06,4Chan__1,YouTube__10,4Chan,YouTube
2020-11-06,Gab__335,YouTube__1,Gab,YouTube
2020-11-06,4Chan__1,YouTube__10,4Chan,YouTube
2020-11-06,Gab__335,YouTube__10,Gab,YouTube
2020-11-06,Gab__55,YouTube__1,Gab,YouTube
2020-11-06,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-06,Gab__335,YouTube__1,Gab,YouTube
2020-11-06,4Chan__1,YouTube__10,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__31,4Chan,YouTube
2020-11-06,Gab__112,YouTube__1,Gab,YouTube
2020-11-06,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-06,Gab__10,YouTube__12,Gab,YouTube
2020-11-06,Gab__84,YouTube__12,Gab,YouTube
2020-11-06,Gab__55,YouTube__10,Gab,YouTube
2020-11-06,Gab__30,YouTube__1,Gab,YouTube
2020-11-06,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-06,Gab__335,YouTube__15,Gab,YouTube
2020-11-06,Gab__335,YouTube__1,Gab,YouTube
2020-11-06,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-06,Gab__11,YouTube__15,Gab,YouTube
2020-11-06,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-06,Gab__55,YouTube__10,Gab,YouTube
2020-11-06,Gab__335,YouTube__10,Gab,YouTube
2020-11-06,4Chan__1,YouTube__10,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__10,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-06,Gab__112,YouTube__1,Gab,YouTube
2020-11-06,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-06,Gab__335,YouTube__1,Gab,YouTube
2020-11-06,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-07,Gab__10,YouTube__48,Gab,YouTube
2020-11-07,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__12,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__10,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,Gab__30,YouTube__10,Gab,YouTube
2020-11-07,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__4,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-07,Gab__335,YouTube__1,Gab,YouTube
2020-11-07,4Chan__1,YouTube__41,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__10,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__10,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__21,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-07,Gab__335,YouTube__1,Gab,YouTube
2020-11-07,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__26,4Chan,YouTube
2020-11-04,Twitter__21,YouTube__60,Twitter,YouTube
2020-11-05,TG__140,YouTube__11,TG,YouTube
2020-11-07,TG__74,YouTube__3,TG,YouTube
2020-11-07,TG__74,YouTube__3,TG,YouTube
2020-11-07,TG__74,YouTube__3,TG,YouTube
2020-11-07,TG__73,YouTube__3,TG,YouTube
2020-11-07,TG__73,YouTube__3,TG,YouTube
2020-11-07,TG__73,YouTube__3,TG,YouTube
2020-11-05,TG__218,YouTube__11,TG,YouTube
2020-11-07,TG__145,YouTube__3,TG,YouTube
2020-11-06,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-04,VK__9,YouTube__26,VK,YouTube
2020-11-05,VK__9,YouTube__26,VK,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__19,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__26,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,TG__70,YouTube__1,TG,YouTube
2020-11-06,TG__70,YouTube__1,TG,YouTube
2020-11-04,TG__74,YouTube__1,TG,YouTube
2020-11-04,TG__215,YouTube__1,TG,YouTube
2020-11-05,TG__159,YouTube__1,TG,YouTube
2020-11-07,TG__159,YouTube__1,TG,YouTube
2020-11-07,TG__159,YouTube__1,TG,YouTube
2020-11-04,TG__222,YouTube__1,TG,YouTube
2020-11-04,TG__208,YouTube__1,TG,YouTube
2020-11-05,TG__39,YouTube__1,TG,YouTube
2020-11-05,TG__122,YouTube__1,TG,YouTube
2020-11-07,TG__74,YouTube__10,TG,YouTube
2020-11-07,TG__73,YouTube__10,TG,YouTube
2020-11-07,TG__73,YouTube__10,TG,YouTube
2020-11-07,TG__218,YouTube__10,TG,YouTube
2020-11-04,Twitter__13,Twitter__13,Twitter,Twitter
2020-11-04,Twitter__6,Twitter__6,Twitter,Twitter
2020-11-04,Twitter__10,Twitter__10,Twitter,Twitter
2020-11-05,Twitter__19,Twitter__18,Twitter,Twitter
2020-11-05,Twitter__9,Twitter__9,Twitter,Twitter
2020-11-05,Twitter__9,Twitter__10,Twitter,Twitter
2020-11-05,Twitter__9,Twitter__9,Twitter,Twitter
2020-11-06,Twitter__6,Twitter__6,Twitter,Twitter
2020-11-06,Twitter__10,Twitter__2,Twitter,Twitter
2020-11-06,Twitter__6,Twitter__6,Twitter,Twitter
2020-11-06,Twitter__4,Twitter__4,Twitter,Twitter
2020-11-06,Twitter__10,Twitter__10,Twitter,Twitter
2020-11-07,Twitter__6,Twitter__6,Twitter,Twitter
2020-11-07,Twitter__9,Twitter__9,Twitter,Twitter
2020-11-06,4Chan__1,YouTube__8,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-05,VK__9,YouTube__26,VK,YouTube
2020-11-05,VK__8,YouTube__26,VK,YouTube
2020-11-04,YouTube__10,YouTube__1,YouTube,YouTube
2020-11-05,YouTube__12,YouTube__1,YouTube,YouTube
2020-11-05,YouTube__12,YouTube__1,YouTube,YouTube
2020-11-06,YouTube__10,YouTube__10,YouTube,YouTube
2020-11-04,YouTube__13,YouTube__60,YouTube,YouTube
2020-11-05,YouTube__20,YouTube__20,YouTube,YouTube
2020-11-06,Bitchute__26,YouTube__1,Bitchute,YouTube
2020-11-05,TG__158,YouTube__11,TG,YouTube
2020-11-07,TG__158,YouTube__3,TG,YouTube
2020-11-07,TG__158,YouTube__3,TG,YouTube
2020-11-07,TG__158,YouTube__3,TG,YouTube
2020-11-05,TG__72,YouTube__11,TG,YouTube
2020-11-07,TG__72,YouTube__3,TG,YouTube
2020-11-07,TG__72,YouTube__3,TG,YouTube
2020-11-07,TG__72,YouTube__3,TG,YouTube
2020-11-05,TG__222,YouTube__11,TG,YouTube
2020-11-06,VK__9,YouTube__26,VK,YouTube
2020-11-04,VK__8,YouTube__26,VK,YouTube
2020-11-06,4Chan__1,YouTube__19,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__26,4Chan,YouTube
2020-11-06,TG__146,YouTube__10,TG,YouTube
2020-11-06,TG__146,YouTube__61,TG,YouTube
2020-11-07,TG__146,YouTube__10,TG,YouTube
2020-11-07,TG__146,YouTube__10,TG,YouTube
2020-11-06,TG__199,YouTube__10,TG,YouTube
2020-11-06,TG__199,YouTube__61,TG,YouTube
2020-11-06,TG__199,YouTube__12,TG,YouTube
2020-11-07,TG__199,YouTube__10,TG,YouTube
2020-11-07,TG__199,YouTube__10,TG,YouTube
2020-11-04,TG__68,YouTube__1,TG,YouTube
2020-11-06,TG__68,YouTube__3,TG,YouTube
2020-11-04,TG__57,YouTube__1,TG,YouTube
2020-11-07,TG__156,YouTube__1,TG,YouTube
2020-11-07,TG__156,YouTube__1,TG,YouTube
2020-11-06,TG__74,YouTube__31,TG,YouTube
2020-11-06,TG__74,YouTube__61,TG,YouTube
2020-11-06,TG__74,YouTube__12,TG,YouTube
2020-11-04,TG__73,YouTube__3,TG,YouTube
2020-11-06,TG__73,YouTube__31,TG,YouTube
2020-11-06,TG__73,YouTube__3,TG,YouTube
2020-11-06,TG__73,YouTube__3,TG,YouTube
2020-11-07,TG__73,YouTube__10,TG,YouTube
2020-11-05,TG__159,YouTube__1,TG,YouTube
2020-11-05,TG__159,YouTube__1,TG,YouTube
2020-11-05,TG__35,YouTube__1,TG,YouTube
2020-11-07,TG__35,YouTube__1,TG,YouTube
2020-11-06,TG__218,YouTube__61,TG,YouTube
2020-11-07,TG__218,YouTube__10,TG,YouTube
2020-11-06,TG__260,YouTube__1,TG,YouTube
2020-11-06,TG__150,TG__146,TG,TG
2020-11-06,TG__150,TG__146,TG,TG
2020-11-06,TG__150,TG__122,TG,TG
2020-11-06,TG__150,TG__122,TG,TG
2020-11-06,TG__150,TG__146,TG,TG
2020-11-06,TG__150,TG__199,TG,TG
2020-11-07,TG__150,TG__122,TG,TG
2020-11-07,TG__150,TG__146,TG,TG
2020-11-07,TG__145,TG__122,TG,TG
2020-11-06,TG__280,TG__122,TG,TG
2020-11-07,TG__279,TG__279,TG,TG
2020-11-06,TG__264,TG__146,TG,TG
2020-11-07,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-07,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-07,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-07,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-07,Twitter__36,Twitter__36,Twitter,Twitter
2020-11-07,Twitter__36,Twitter__36,Twitter,Twitter
2020-11-07,Twitter__36,Twitter__36,Twitter,Twitter
2020-11-07,Twitter__36,Twitter__36,Twitter,Twitter
2020-11-07,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-07,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-07,Twitter__36,Twitter__36,Twitter,Twitter
2020-11-07,Twitter__32,Twitter__18,Twitter,Twitter
2020-11-07,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-07,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-07,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-07,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-07,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-07,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-07,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-07,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-07,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-07,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-07,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-07,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-07,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-07,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-07,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-07,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-07,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-06,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-06,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-06,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-06,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-06,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-06,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-06,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-06,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-06,Twitter__22,Twitter__17,Twitter,Twitter
2020-11-06,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-06,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-06,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-06,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-06,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-06,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-06,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-06,Twitter__36,Twitter__36,Twitter,Twitter
2020-11-06,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-06,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-05,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-05,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-05,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-05,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-05,Twitter__12,Twitter__12,Twitter,Twitter
2020-11-05,Twitter__36,Twitter__36,Twitter,Twitter
2020-11-05,Twitter__36,Twitter__36,Twitter,Twitter
2020-11-05,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-05,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-05,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-05,Twitter__18,Twitter__4,Twitter,Twitter
2020-11-05,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-05,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-05,Twitter__36,Twitter__36,Twitter,Twitter
2020-11-05,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-05,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-05,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-05,Twitter__37,Twitter__37,Twitter,Twitter
2020-11-05,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-05,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-05,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-05,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-05,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-05,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-05,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-05,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-05,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-05,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-05,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-05,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-04,Twitter__37,Twitter__37,Twitter,Twitter
2020-11-04,Twitter__37,Twitter__37,Twitter,Twitter
2020-11-04,Twitter__36,Twitter__36,Twitter,Twitter
2020-11-04,Twitter__32,Twitter__17,Twitter,Twitter
2020-11-04,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-04,Twitter__18,Twitter__18,Twitter,Twitter
2020-11-04,Twitter__36,Twitter__36,Twitter,Twitter
2020-11-04,Twitter__37,Twitter__37,Twitter,Twitter
